Date,BLV,BSV,VCLT,VCSH,VGSH
2/19/2016,-0.002335174,-0.000871758,0.001070575,-0.00025312,-0.00098058
2/22/2016,0.002002023,0.000124791,0.002966499,-0.000507449,0.000326581
2/23/2016,0.002661644,0.000622283,0,0.001013402,0.000163486
2/24/2016,0.000664538,0,0.001065966,0.001012376,0.000163875
2/25/2016,0.0032056,0.001119397,0.003426982,0.002400735,0.000326639
2/26/2016,-0.004534881,-0.001617455,-0.001298484,-0.000126483,-0.001307884
2/29/2016,0.002215274,0.000622742,-0.002839533,-0.000252226,0.000163176
03/01/2016,-0.011570155,-0.001758077,-0.001427501,-0.001581579,-0.000851163
03/02/2016,0.001900533,-0.000249723,-0.000476675,-0.001013856,-0.000491693
03/03/2016,0.005901737,0.000623929,0.008779376,0,0.000655689
03/04/2016,0.000111008,-0.000748652,0,0.001140005,-0.000655689
03/07/2016,0.001441603,-0.000749213,0.004596098,-0.000633172,-0.000655429
03/08/2016,0.005527278,0.000998967,0.009245693,0.001393263,0.000327832
03/09/2016,-0.001212662,-0.000499472,0.000116528,0.000505528,-0.000491897
03/10/2016,0.001212662,-0.000999367,0.00522809,0.000126882,-0.000491994
03/11/2016,-0.001433769,-0.000250129,0.010489372,0.00075823,0.000163928
3/14/2016,0.003306239,0.000374696,0.004576286,0.000883542,-0.000492083
3/15/2016,0.002856917,0.000500008,-0.002056789,0,0.000328155
3/16/2016,0.000548537,0.002619868,0.000457527,0.003528618,0.00163945
3/17/2016,0.005141146,0.00124514,0.006494593,0.00138328,-0.000164031
3/18/2016,0.002941297,0.000249171,0.00521186,0.000125475,0.000655092
3/21/2016,-0.000762248,-0.001120612,0.002370521,-0.000376798,-0.000491061
3/22/2016,-0.002179049,-0.000997175,-0.004972943,0,-0.000327961
3/23/2016,0.007823584,0.000124439,0.001697801,0.00150705,0.000819023
3/24/2016,0.000973831,0,-0.001244612,-0.000376609,-0.000327329
3/28/2016,-0.002815437,0.000623935,0.002375153,0.000626992,-0.000163732
3/29/2016,0.009068822,0.002860737,0.012238267,0.002381442,0.001800176
3/30/2016,-0.004308362,0.00037281,-0.005034386,-0.000376518,0.000327264
3/31/2016,0.004200467,0.001240757,0.003247325,0.001876332,0.000490289
04/01/2016,0.003745646,-0.000421836,0.005593754,0.00087619,-0.001014029
04/04/2016,0,0.000123421,-0.001116573,-0.000625148,0.000163126
04/05/2016,0.006958588,0.001862333,0.005679981,0.001499895,0.000818358
04/06/2016,-0.00267113,-0.000744834,0,0.00137334,0
04/07/2016,0.00809623,0.001364305,0.004985021,0.000249922,0.000327008
04/08/2016,-0.003507371,-0.0001246,-0.001548222,-0.000749059,0.000163328
04/11/2016,-0.002665467,-0.00049487,-0.00110722,0,0.00016303
04/12/2016,-0.006318467,-0.001116779,-0.010805577,-0.000124387,-0.000489912
4/13/2016,0.003110844,-0.000496511,0.00391259,-0.000249906,0.000163554
4/14/2016,-0.000750261,-0.000249043,0.000557189,0.000374292,-0.000817656
4/15/2016,0.005771815,0.001241833,0.004117235,0.001247924,0.000980985
4/18/2016,0.001809461,-0.00024773,0.004542073,0,-0.000163328
4/19/2016,0.001594285,-0.000373043,0.002648954,0.00012511,-0.00049076
4/20/2016,-0.006071812,-0.001490276,-0.002538671,-0.000623975,-0.000817732
4/21/2016,-0.003853917,0.00012416,-0.001991359,0.000374312,0.000163126
4/22/2016,0.003212545,0.000124144,0.001770664,-0.000374312,-0.000163126
4/25/2016,-0.008482621,-0.000124144,-0.003321765,-0.000499012,0
4/26/2016,-0.002698997,-0.001368408,-0.00099933,-0.00074977,-0.000818872
4/27/2016,0.009897511,0.001741005,0.0079624,0.00074977,0.002290692
4/28/2016,0.002779614,0.000621502,0.003298854,0.000997878,0
4/29/2016,0.00117383,0.00099279,0.001316613,-0.000124554,-0.000163328
05/02/2016,-0.005040401,-0.000571644,-0.003957699,-0.000162475,-0.00098185
05/03/2016,0.006643554,0.001366008,0.006057034,0.001372946,0.001472098
05/04/2016,0.002453497,0.000744584,0.001754708,-0.000249526,0.000327029
05/05/2016,0.007746314,0.00024782,0.003719772,0.000374383,0.000326977
05/06/2016,-0.003918638,-0.000371865,-0.001748403,0.000623568,0
05/09/2016,-0.000530941,0.000991789,-0.002189786,0.000623194,0.000326671
05/10/2016,-0.002019543,-0.000247876,-0.001865927,0.001244889,0
05/11/2016,0.006575116,0.000247876,0.005694883,-0.000995533,-0.001144151
05/12/2016,-0.002222766,-0.001239168,-0.003610539,-0.001371628,0.00081748
5/13/2016,0.004439122,0.000371424,0.001861171,0.000125718,-0.000326977
5/16/2016,-0.005604635,-0.000744584,-0.00603499,0.000622081,-0.000327029
5/17/2016,0.000424025,-0.001241828,0.000330656,-0.000997147,-0.000490248
5/18/2016,-0.013769641,-0.001865182,-0.012621919,-0.002998551,-0.001964919
5/19/2016,0.00042982,0.000373464,-0.001225755,0.000500129,0.000491411
5/20/2016,0.003110978,-0.000373464,0.004674226,0.000375783,0.000164257
5/23/2016,0.000963178,0.000248776,0.001774448,0.000374968,-0.000164257
5/24/2016,-0.002677778,-0.00062259,-0.003219641,-0.000875584,-0.000327146
5/25/2016,-0.002471103,0.00049821,-0.001780175,0.000250119,0.000327146
5/26/2016,0.005469631,0.000497653,0.006439367,0.001374759,0.000655364
5/27/2016,0,-0.000622048,0.000554301,-0.001874957,-0.000655364
5/31/2016,0.00064204,0.000248776,0.002099212,0.001000249,0
06/01/2016,0.0017349,0.000348941,0.000398574,5.03E-05,-0.0001477
06/02/2016,0.006190008,0.000249063,0.004971239,0.002001075,0.000491803
06/03/2016,0.010581954,0.003232546,0.01106809,0.002870268,0.002127844
06/06/2016,-0.003268326,0,-0.002947304,-0.000747713,-0.00016339
06/07/2016,0.003268326,0.000743861,0.002184166,0.000498493,0
06/08/2016,0.004725896,0.000124762,0.004895308,0.000872543,0.00016339
06/09/2016,0.003138047,0.000496,0.00325102,0,0.000327008
06/10/2016,0.001669315,0.00111465,0.001297223,0.000995607,0.000653929
6/13/2016,0.0028116,0.000619253,0.002050306,0.000248754,0.000163005
6/14/2016,-0.001248809,-0.000742739,-0.002482522,-0.000372812,0.00032676
6/15/2016,0.004570382,0.001608467,0.000756393,0.001740153,0.000489868
6/16/2016,0.003413299,0.000370681,0.003880768,-0.000249302,-0.000326943
6/17/2016,-0.007047144,-0.001236409,-0.00377324,-0.000869143,0.000163386
6/20/2016,-0.005736704,-0.000866255,-0.002703354,0.000496864,-0.000979722
6/21/2016,-0.002827936,-0.000248124,-0.004449543,-0.00136809,0.000490044
6/22/2016,0.002409609,-0.000123869,0.002172949,0.000249517,0.000163367
6/23/2016,-0.005246092,-0.001116418,-0.000759451,0.000621708,-0.000980042
6/24/2016,0.012648243,0.003343904,0.006387593,0.002607475,0.002774273
6/27/2016,0.015563168,0.001606006,0.01350647,-0.001365189,0.000326068
6/28/2016,0.007438287,0.00049403,0.008481638,0.003099852,-0.000326068
6/29/2016,-0.006518109,-0.000987678,-0.001796671,0.000124009,0
6/30/2016,0.001837309,0.000987678,-0.000105835,0.000742471,0.001302933
07/01/2016,0.013532514,0.000987037,0.010484991,0.00203012,-0.000390984
07/05/2016,0.010838946,0.00061677,0.010447888,0.000989165,0.000488814
07/06/2016,0.003388435,-0.000369402,0.001661329,0.000864449,-0.000325915
07/07/2016,-0.001294503,0.000122973,0.001141472,-0.000988093,-0.000652024
07/08/2016,0.008431212,0.000246429,0.008257266,-0.00086552,0
07/11/2016,-0.003760616,-0.000493127,0.001232586,-0.000370913,-0.000652233
07/12/2016,-0.016494361,-0.002346916,-0.01385293,-0.00309733,-0.001142536
7/13/2016,0.009430499,0.000741357,0.00539867,0.001364294,0.000163613
7/14/2016,-0.008120914,-0.000247058,-0.003941951,-0.001985563,0
7/15/2016,-0.00605835,-0.000741652,-0.010344329,-0.000869705,-0.000163613
7/18/2016,-0.001418727,-0.000123741,-0.000630859,-0.000124048,0.000163613
7/19/2016,0.005260236,0.000988721,0.005972483,0.001242371,-0.000163613
7/20/2016,-0.003032022,-0.000617627,-0.00031302,0.000869285,-0.000326821
7/21/2016,-0.000100671,0.000988772,0,0.00099089,0.000326821
7/22/2016,0.003132693,-0.000494473,0.001774801,-0.000247707,0
7/25/2016,-0.002424272,-0.000865393,-0.002193216,-0.000495829,0
7/26/2016,0.000909563,0.00024769,0,-0.000124554,-0.000816738
7/27/2016,0.008451291,0.001483086,0.007914317,0.001115866,0.001143451
7/28/2016,-0.000601584,0.000123652,-0.001245453,0.000371635,-0.0001631
7/29/2016,0.006894042,0.001479957,0.003421196,0.002226829,0.001305336
08/01/2016,-0.00956589,-0.000728467,-0.007264459,-0.002317405,-0.000946918
08/02/2016,-0.009525224,-0.000617783,-0.011044131,-0.00086808,0.000653052
08/03/2016,-0.000814935,-0.000742198,-0.000211007,0.000619722,0.000163223
08/04/2016,0.008219964,0.001483942,0.008112343,0.001240174,0.000489546
08/05/2016,-0.007303776,-0.001607656,-0.006209927,-0.001612269,-0.001632688
08/08/2016,0.001729194,-0.00012384,0.00242509,0.000247885,0
08/09/2016,0.007594488,0.000866227,0.008391529,0.000992186,0.000326866
08/10/2016,0.005231109,0.000618082,0.004689125,0.001611269,0.00049009
08/11/2016,-0.00704841,-0.001484309,-0.005211745,-0.001486633,-0.001307176
08/12/2016,0.007550299,0.001236533,0.006666144,0.001733827,0.001143558
8/15/2016,-0.005935143,-0.000988978,-0.004682903,-0.000990241,-0.000326471
8/16/2016,-0.002121249,-0.000494752,-0.002819616,-0.000991541,-0.000326866
8/17/2016,0.003633233,0.00061845,0.005424037,0.001858027,-0.000163338
8/18/2016,0.003519563,0.000494975,0.002078481,0.000247712,0.000816675
8/19/2016,-0.004224747,-0.000866227,-0.003744588,-0.000866705,-0.000980094
8/22/2016,0.004626454,0.000247554,0.00530074,0.000371653,0.000489996
8/23/2016,0.002805257,-0.000247554,0.002070238,0.000371096,-0.000489996
8/24/2016,-0.001502037,-0.000123438,-0.001448527,-0.000247194,0.000163419
8/25/2016,-0.003010372,0,-0.003320469,0,-0.000326882
8/26/2016,-0.003927876,-0.001238844,-0.00249759,-0.001362794,-0.000817953
8/29/2016,0.009540181,0.000867087,0.008610361,-0.000123839,0.000817953
8/30/2016,-0.00250089,0.000247997,-0.003207083,0.000991079,-0.000327133
8/31/2016,-0.000101043,-0.000124095,-0.000518099,-0.000371689,-0.000163255
09/01/2016,1.06E-05,0.000508079,-0.001978592,0.000372571,8.16E-05
09/02/2016,-0.004230369,0,-0.002399964,-0.000124613,0.000163458
09/06/2016,0.004632097,0.001609984,0.002295471,0.001612198,0.001308181
09/07/2016,0.000501922,-0.000248573,0.000625462,-0.000123562,-0.000327056
09/08/2016,-0.011005986,-0.001609312,-0.010999085,-0.00123954,-0.000326749
09/09/2016,-0.014728627,-0.000371543,-0.014214648,-0.001242063,-0.000490603
09/12/2016,0,0.000371543,0.002986778,0.000248793,0.000163603
9/13/2016,-0.007446674,-0.001115044,-0.007913322,-0.000869977,0
9/14/2016,0.000622907,0.001487089,0.00042916,0.001241966,0.000327
9/15/2016,-0.003013574,0.000123919,-0.000751252,0,0.000653805
9/16/2016,0.003220707,-0.000248063,0.005569262,-0.000248267,-0.000817156
9/19/2016,0.001451429,-0.000123407,-0.001389683,-0.000496285,0.000327072
9/20/2016,0.003515193,0.000247551,0.005014953,-0.000124218,-0.000327072
9/21/2016,0.008939013,0.00024781,0.006364093,0.000247987,-0.000327251
9/22/2016,0.006728675,0,0.008633671,0.00111758,0.000654324
9/23/2016,-0.002034651,0.000866537,-0.002730212,-0.000372571,0.000490084
9/26/2016,0.003049968,0.000618393,0.002730212,0.000124312,0.000327021
9/27/2016,0.004557422,-0.000495473,0.004602045,0.000496341,-0.000163461
9/28/2016,-0.001517032,-0.000246925,0.001980457,0,0
9/29/2016,0.00282969,0.000246925,-0.000415845,0.000248237,0.000490015
9/30/2016,-0.005057992,0,-0.002922464,-0.00111691,-0.000326554
10/03/2016,-0.002913762,-0.001276029,-0.004550062,-0.000373034,-0.000604808
10/04/2016,-0.007680294,-0.000496032,-0.00793138,-0.000498493,-0.000491175
10/05/2016,-0.00298493,-0.000372244,0.000637145,-0.00074651,-0.000490713
10/06/2016,-0.003511518,-0.00086977,-0.001167927,0.000124776,0
10/07/2016,0.000930894,0.000745416,0.002757898,0.000373438,0
10/10/2016,-0.001345157,-0.000620858,-0.000105535,0.000124598,-0.000983359
10/11/2016,-0.004252887,-0.000373191,-0.004459443,-0.000373724,0.000164144
10/12/2016,-0.000207815,0.000248633,0.00085079,-0.000622392,0.000327485
10/13/2016,0.005081552,0.000621047,0.006042243,0.001369266,0
10/14/2016,-0.010398622,-0.000744979,-0.009130227,-0.000622246,0.00032745
10/17/2016,0.006459928,0.001489082,0.002449593,0.000995575,0.000327613
10/18/2016,0.003110506,0.000248649,0.004458402,0.000745923,0.000163739
10/19/2016,0.000517865,0,0.001905432,0.000621828,0
10/20/2016,0.001550883,-0.000248649,0.003165797,-0.000621828,-0.000327073
10/21/2016,0.001651573,0,0.001684788,0.000372926,0.000654327
10/24/2016,-0.004030807,-0.000247444,-0.004322532,-0.000372926,-0.000490993
10/25/2016,-0.000103211,-0.00049666,-0.001374705,-0.000372718,0
10/26/2016,-0.004880121,0.000124369,-0.006794968,-0.000497492,-0.000327613
10/27/2016,-0.010146877,-0.000994048,-0.009741241,-0.000995916,0.00016428
10/28/2016,-0.003159286,0.000496883,-0.0043121,-0.000124311,0.000163333
10/31/2016,0.005154806,0.000124848,0.00474209,0.000373438,0.000490993
11/01/2016,-0.003976367,0.000248478,-0.002019208,-3.73E-05,7.21E-08
11/02/2016,0.004323706,0.000497189,0.00010805,0.000747483,0.000491293
11/03/2016,-0.005063252,0.001117835,-0.004224864,0.000250117,0.000327058
11/04/2016,0.006640062,0.000619548,0.004873084,0.000124363,0.000490837
11/07/2016,-0.003682961,-0.00099216,0.000648313,0.000249243,-0.000490837
11/08/2016,-0.002005943,-0.001242412,-0.003027721,-0.000872889,-0.000982037
11/09/2016,-0.032099618,-0.003237376,-0.028112079,-0.003245814,-0.000983201
11/10/2016,-0.012846635,-0.001123275,0.002780472,-0.001251533,-0.000327774
11/11/2016,-0.005318404,0.000124927,-0.013304646,-0.002633294,-0.000492458
11/14/2016,-0.007807757,-0.002249739,-0.006775751,-0.001381779,-0.001148875
11/15/2016,0.008251888,-0.000125208,0.008125557,0.001758463,0
11/16/2016,0.004874273,-0.000250225,0.004038361,-0.000878904,-0.000164269
11/17/2016,-0.011223979,-0.001377405,-0.01035249,-0.001131051,-0.00016435
11/18/2016,-0.005491894,-0.001128685,-0.005785492,-0.000754692,-0.000657291
11/21/2016,0.002694325,0.000250529,0.002159569,0.000502816,-0.000164558
11/22/2016,0.000447692,0.000250579,0.001701434,0.000880236,0.000328889
11/23/2016,-0.003591001,-0.001380692,-0.000680476,-0.002642685,-0.00065776
11/25/2016,0.002581821,0.000125551,-0.00056717,-0.000251725,-0.000164784
11/28/2016,0.005480008,0.000627929,0.004754215,0.001636855,0.000164784
11/29/2016,0.003339748,0.000250786,0.00372025,0.000880685,0.000164141
11/30/2016,-0.010614852,-0.001129622,-0.008247983,-0.001509939,-0.000164141
12/01/2016,-0.009296877,-0.000906046,-0.00862236,-0.00181775,-0.000411721
12/02/2016,0.006915074,0.001132574,0.006297862,0.002397625,0.001152224
12/05/2016,0.000903775,-0.000125977,0.003872433,0,-0.000823019
12/06/2016,0.000338579,0.000754034,0,0.000378345,0.000658429
12/07/2016,0.007755906,0.001004926,0.00826509,0.000252121,0.000493542
12/08/2016,-0.009675702,-0.0007536,-0.008037673,0.000251591,0
12/09/2016,-0.007034643,-0.000376802,-0.006957924,-0.000503712,-0.000822748
12/12/2016,-0.000911363,0,0.002971165,-0.000756599,0.000164716
12/13/2016,0.004094675,-0.000754241,0.005803554,-0.000125902,-0.000164716
12/14/2016,-0.006147814,-0.003023513,-0.007516186,-0.00214612,-0.002141948
12/15/2016,0.000342182,-0.00063074,0.00251142,-0.001770805,-0.000329512
12/16/2016,-0.000342182,0.000252793,-0.001597425,0.000759223,0.000494509
12/19/2016,0.009320131,0.001134894,0.008868622,0.001011582,0.000659442
12/20/2016,-0.002265337,0.000126067,-0.002380086,0.000379114,0
12/21/2016,0.004525568,0.000377781,0.005093513,0.000757374,0.000164933
12/22/2016,-0.000998894,-0.000416105,0.000475591,-0.0004798,0.000428586
12/23/2016,0.002835927,0.000378332,0.000792587,0.001011462,0
12/27/2016,-0.00351768,-0.000252276,-0.001926116,-0.000758742,-0.000329824
12/28/2016,0.005101504,0.000757186,0.007232372,0.001137911,0.000494931
12/29/2016,0.005075278,0.00189008,0.002361893,0.001641361,0.000659196
12/30/2016,0.002696334,0.000125496,0.003700208,0.001513503,0.003617767
01/03/2017,0.003918933,0.000126226,0.002012604,-0.001260775,-0.004112083
01/04/2017,0.003458,0,0.001785324,0.000756227,0.000658798
01/05/2017,0.011516431,0.001508999,0.011308516,0.001763502,0.00082329
01/06/2017,-0.007736524,-0.001131796,-0.006969269,-0.001763502,-0.000658472
01/09/2017,0.005201192,0.001131796,0.003435362,0.000882031,0.000493782
01/10/2017,-0.000883219,-0.000377198,0.000552942,0.000503652,-0.00016432
01/11/2017,0.003198282,0.000502796,0.000220838,0.00037782,0.00032901
01/12/2017,-0.000220331,0.000502417,-0.001548496,0.000251257,0.000164338
1/13/2017,-0.005190494,-0.000376736,-0.001218719,-0.000880813,-0.00065831
1/17/2017,0.007281598,0.0016315,0.004424096,0.001760836,0.001316512
1/18/2017,-0.009497747,-0.002134008,-0.007755549,-0.001760836,-0.00115155
1/19/2017,-0.004448608,-0.000880566,-0.004570088,-0.001007811,-0.000164962
1/20/2017,-0.001896639,0.001131796,-0.000112252,0.001385609,0.000164962
1/23/2017,0.006789136,0.001632555,0.005127221,0.001760303,0.00131588
1/24/2017,-0.005115721,-0.00075363,-0.002336906,-0.000879706,-0.000657823
1/25/2017,-0.007833718,-0.001256123,-0.006932891,-0.000754434,-0.000823019
1/26/2017,0.001683747,0.000502796,0.002577268,0.000502384,0.00065831
1/27/2017,0.003582875,0.000376994,0.001789031,0.000754491,-0.000164338
1/30/2017,-0.003134707,0.000125423,-0.003805908,-0.000502441,0.00082254
1/31/2017,0.004922046,0.000627312,0.003470675,0.001256596,-0.000164212
02/01/2017,-0.003824482,-0.000401341,-0.005282128,-0.000138549,3.27E-05
02/02/2017,-0.000562017,0.000502276,-0.000450789,-0.000125157,-0.000493631
02/03/2017,0.000449373,-0.000376897,0.001464502,0.000754221,0.000164504
02/06/2017,0.00482055,0.001758358,0.005947875,0.001382499,0.000987343
02/07/2017,0.004351938,0.00025027,0.002794167,-0.000125776,0.000328928
02/08/2017,0.008868083,0.001128418,0.00645165,0.000878604,0
02/09/2017,-0.007866851,-0.001128418,-0.006228037,-0.000752829,-0.000328928
02/10/2017,0.000555866,-0.000626758,0.001226354,-0.000251248,-0.000164486
2/13/2017,-0.001557097,-0.000376953,-0.001561629,-0.000125488,-0.000164441
2/14/2017,-0.004016976,-0.000879455,-0.002793939,-0.000754667,-0.000658415
2/15/2017,-0.002910806,-0.000753915,-0.001904764,-0.000754249,-0.000329452
2/16/2017,0.004028562,0.00125671,0.004029318,0.002136402,0.0008232
2/17/2017,0.003900451,0.00100472,0.00378967,0.000376282,0.000493595
2/21/2017,-0.000556818,0,0.000222631,0,0
2/22/2017,0.002557063,0.000626811,0.000555689,0.000501557,0.000328928
2/23/2017,0.001885821,0.00062653,0.00321937,0.001378499,0.000163918
2/24/2017,0.009703403,0.001628287,0.00772664,0.001001746,0.000985955
2/27/2017,-0.004839762,-0.001502432,-0.001981022,-0.001252046,-0.000985955
2/28/2017,0.002862489,-0.000877803,0.000770874,-0.000626011,-0.000657332
03/01/2017,-0.012439309,-0.001822661,-0.006985995,-0.000376773,-0.001334098
03/02/2017,-0.002459639,-0.000755165,-0.002562519,-0.001634163,-0.000164733
03/03/2017,0.001454087,0.00063005,-0.001340225,0.000628473,0
03/06/2017,-0.003357876,-0.000126436,-0.001789473,-0.000503217,0
03/07/2017,-0.004721683,-0.000629147,-0.005273704,-0.000754807,-0.000165231
03/08/2017,-0.006330164,-0.000881811,-0.007793888,-0.001008057,-0.000824716
03/09/2017,-0.007968695,-0.000756708,-0.008654652,-0.001260997,0
03/10/2017,0.004106117,0.00063008,0.004108524,0.000504741,0
3/13/2017,-0.005021236,-0.000503807,-0.004223324,-0.000757265,0
3/14/2017,0.003654252,-0.000378036,0.001486006,0.000379031,0
3/15/2017,0.010996364,0.002770979,0.013049776,0.003274928,0.00115468
3/16/2017,-0.003501363,-0.000629213,-0.004180004,-0.001762314,-0.000329964
3/17/2017,0.005303087,0.00075507,0.004743724,0.001007575,0.000659674
3/20/2017,0.003146449,0.000629173,0.001913226,0.000502754,0.000494109
3/21/2017,0.005593691,0.001255759,0.00560766,0.001131704,0.000658426
3/22/2017,0.003229491,0.000376667,0.00312649,0.0010047,0
3/23/2017,-0.000666966,-0.000250643,-0.002008778,-0.000251178,0.000164119
3/24/2017,0.002000744,-0.000377069,0.002900325,0.000251178,-0.000328789
3/27/2017,0.00443183,0.000753912,0.004223521,0.000501646,0.000328789
3/28/2017,-0.004876121,-0.00100481,-0.003889846,-0.001254733,-0.000658246
3/29/2017,0.005318577,0.00100481,0.004332954,0.001004216,0.000823006
3/30/2017,-0.006096386,-0.0001262,-0.004778211,-0.00012594,-0.00016476
3/31/2017,0.001110559,0.000502034,0.001447232,0.00075299,0.000329583
04/03/2017,0.007559433,0.001656641,0.00696306,0.001255895,0.000460289
04/04/2017,-0.003211688,-0.000501524,-0.003775974,-0.00037684,-0.000328818
04/05/2017,0.001773603,0.000376321,0.002334105,0.00125446,0.000493718
04/06/2017,-0.000443452,0,-0.000221961,-0.000501269,-0.0001649
04/07/2017,-0.002773404,-0.001255181,-0.003559697,-0.001380672,-0.000822437
04/10/2017,0.002773404,0.000627473,0.002893111,0.000878285,0.000493619
04/11/2017,0.007835741,0.001379939,0.007416726,0.00163052,0.000493718
04/12/2017,0.004496492,0.001001876,0.002423576,0.000626025,0.00065796
4/13/2017,0.002076651,0.000125403,0.000769906,0.001126589,0.00115021
4/17/2017,-0.001857673,0.000250549,-0.000549985,-0.000125194,-0.000657204
4/18/2017,0.009581973,0.001500586,0.009197646,0.001375423,0.000657204
4/19/2017,-0.005215219,-0.000125072,-0.005464677,-0.000749754,-0.000328512
4/20/2017,-0.001962486,-0.001000763,-0.001974125,-0.000125347,-0.000328692
4/21/2017,0,0.0005005,-0.000879188,-0.000375128,0.000657204
4/24/2017,-0.002951228,-0.0005005,-0.000439309,-0.000375614,-0.000657204
4/25/2017,-0.009127913,-0.001501748,-0.008170154,-0.001126681,-0.000986147
4/26/2017,0.004739069,0.000876447,0.003430608,0.00050091,0.000328746
4/27/2017,0.001098962,0.000375584,0.001325076,0.000625771,0.000493033
4/28/2017,0.001316866,0.000374914,0.000110541,0,0
05/01/2017,-0.005981839,-0.000801549,-0.004093603,-0.000287625,-0.000625077
05/02/2017,0.004969007,0.000876797,0.004879439,0.001127722,0.000493513
05/03/2017,0.000110559,-0.001378737,0.001326161,-0.001127722,-0.000493513
05/04/2017,-0.004083697,-0.000250639,-0.003874108,-0.000376396,-0.000329601
05/05/2017,0.00176782,0.000250639,0.001219274,0.000376396,-0.000164282
05/08/2017,-0.004757968,-0.000376156,-0.003550765,-0.000753064,0
05/09/2017,-0.000554131,-0.000502172,0.001443896,0,-0.000659022
05/10/2017,0.001441079,0.000126097,0.000555143,0.000376668,0
05/11/2017,0.000110697,0.000376075,0.001219359,0.000376396,0.000494226
05/12/2017,0.006956689,0.001504279,0.006075448,0.002004052,0.001152191
5/15/2017,-0.000991047,0,0.001320641,-0.000375643,0
5/16/2017,0.002530314,0.000125315,0.002636806,0.001001271,0
5/17/2017,0.01103572,0.002252153,0.00862846,0.001873666,0.000986565
5/18/2017,-0.00184928,-0.000749695,-0.000326426,-0.000998635,-0.00049308
5/19/2017,0.001631327,0,0.003150303,0.000873706,0.000328825
5/22/2017,0.000108982,0.000124902,-0.002606318,-0.00062409,0
5/23/2017,-0.005885665,-0.000625503,-0.004249629,-0.000499739,-0.000328825
5/24/2017,0.003709857,0.000750279,0.00163661,0.000499739,0
5/25/2017,0.000761988,-0.000124776,0.000327102,-0.00062471,0.000328825
5/26/2017,0.00119648,0.000124776,0.002612384,0.00062471,-0.000328825
5/30/2017,0.003580308,0.000500017,0.003904662,0.00049926,0.00049308
5/31/2017,0.003028578,0.000249699,0.002163438,0.000749205,0.000164588
06/01/2017,-0.000498667,-0.00013719,-0.00118228,-0.000375077,-0.000427816
06/02/2017,0.009277185,0.000500864,0.009291386,0.001249552,0.000657931
06/05/2017,-0.004304324,-0.000375861,-0.004851263,-0.000749524,-0.000822391
06/06/2017,0.005163281,0.000875863,0.005066463,0.001248928,0.000658057
06/07/2017,-0.003116641,-0.000750875,-0.002044958,-0.000873938,-0.000658057
06/08/2017,-0.002586106,-0.000500267,-0.00172574,-0.000250154,0.00016446
06/09/2017,-0.001079589,-0.000375726,-0.000863211,-0.000875366,-0.00016446
06/12/2017,-0.000540136,0.00012529,-0.000972868,0,-0.000493994
6/13/2017,0.001403878,-0.00012529,0.002160328,0.000250502,0
6/14/2017,0.012228109,0.00100159,0.011477602,0.001374509,0.000493994
6/15/2017,-0.001279984,-0.000375588,-0.002563256,-0.001249625,-0.000329254
6/16/2017,0.001067135,0.000625499,0.000961958,0.001124668,0.000658201
6/19/2017,-0.001174158,-0.001126211,-0.000640904,-0.000874475,-0.000987636
6/20/2017,0.006279356,0.000625715,0.005861788,0.000624844,0.000987636
6/21/2017,0.001377928,-0.000125003,-0.000212295,-0.000249922,0.00016473
6/22/2017,0.000952994,0.000375588,0.002759267,0.000749236,-0.000329217
6/23/2017,0.000634825,0.000375253,-0.00063593,0.000125355,0.000329217
6/26/2017,0.003905865,0,0.005078394,0.000249375,-0.000329217
6/27/2017,-0.008358356,-0.001251552,-0.008158988,-0.001123966,-0.000329146
6/28/2017,-0.002659576,0.0008763,-0.000638698,0.000998957,0.000493633
6/29/2017,-0.00555503,-0.0008763,-0.005658542,-0.000873938,-0.000328947
6/30/2017,-0.002252358,-0.00025029,-0.001071256,0,0
07/03/2017,-0.000850961,-0.000790414,-0.001765028,-0.000263378,-0.000411855
07/05/2017,0.000215326,0.000125516,0.000968894,-0.000625976,-0.000164681
07/06/2017,-0.00637758,-0.000125516,-0.004206507,-0.000376098,-0.000164925
07/07/2017,-0.003149889,0.000125516,-0.002705892,0.000376098,0.000658887
07/10/2017,0.001847672,0.000502005,0.002705892,0.001001912,-0.000164357
07/11/2017,0.001735497,0.00062671,0.000648712,0.000500408,0.000658489
07/12/2017,0.005189857,0.000877279,0.006244872,0.001250526,0.000329424
7/13/2017,-0.003131994,-0.000376147,-0.002148987,-0.000250132,-0.000329424
7/14/2017,0.00172956,0.000626212,0.001827064,0.000749679,0.000494086
7/17/2017,0.003018778,0.000125426,0.001073257,0,0.000493644
7/18/2017,0.006759879,0.000250485,0.006521457,0.000748675,-0.000164725
7/19/2017,0.000534716,-0.000125394,0.000106476,0.000249643,0.000328955
7/20/2017,0.002668358,0.000250357,0.002235571,-0.0001247,-0.00016423
7/21/2017,0.003193062,0.001000579,0.004455201,0.000997232,0.000328901
7/24/2017,-0.002659745,-0.00062537,-0.004349173,-0.000498827,-0.000328901
7/25/2017,-0.011034589,-0.001377319,-0.006505567,-0.001122622,-0.000823014
7/26/2017,0.003977906,0.001627089,0.002778215,0.001372666,0.001316217
7/27/2017,-0.005487269,0.000125715,-0.004384826,-0.000374483,-0.000164302
7/28/2017,0.005594303,0.000499928,0.003850888,0.000498875,0.000328775
7/31/2017,0.000107023,0.000124901,0.000426902,0.000249294,-0.000328775
