Date,JPM,XOM,PG,D,VZ,EQR,NEM,AAPL,BA,JNJ,NKE
14/05/2018,0.000351156,0.006744332,-0.001227377,-0.007290772,-0.002677096,-0.004165352,0,-0.002335859,0.00620056,-0.009316955,0.005973579
15/05/2018,-0.007667609,-0.000489086,-0.004513448,0.004504791,-0.014541403,-0.0209269,-0.022028707,-0.009129928,-0.007193866,-0.007404758,0.009541945
16/05/2018,0.002738944,0.002808104,0.007919132,-0.011692271,0.001463775,-0.012371446,0.004545783,0.009289507,-0.003367044,0.001756556,0.026130253
17/05/2018,-0.003358435,-0.001708228,0.005830999,-0.001412422,-0.000209142,-0.008500575,-0.008348914,-0.006343886,0.009253999,-0.012038463,-0.005622419
18/05/2018,-0.01633323,-0.007108817,-0.006919559,-0.006142935,-0.002301306,-0.001843145,-0.005094331,-0.003643265,0.020392816,0.003143984,0.005342087
21/05/2018,0.009136798,0.011982287,0.008270573,0.006771002,0.014349805,0.011007582,0.005348019,0.007060274,0.035492967,-0.004194373,0.000841218
22/05/2018,0.007638854,-0.00780903,-0.000404907,0.001567942,0.007815855,0.00215397,-0.014841506,-0.002508292,-0.024760067,-0.00656847,-0.000981259
23/05/2018,-0.004611874,0.006227638,0.002023984,0.001409384,-0.004517685,0.021773511,0.020414151,0.006391045,0.011733071,0.004383844,0.000420373
24/05/2018,-0.01126417,-0.023151205,-0.005542285,0.001407343,0.001028582,-0.00894663,0.009552536,-0.001115456,-0.000584872,-0.009768239,0.011705987
25/05/2018,-0.005137854,-0.019625613,0.007293542,0.002652596,-0.002470219,0.009108633,-0.013348647,0.00228302,0.003031628,0.000988454,0.000969539
29/05/2018,-0.043683844,-0.003691131,-0.003505249,0.002645808,-0.00661695,0.001617977,-0.01301562,-0.003612491,-0.021360029,-0.017188345,-0.018580081
30/05/2018,0.022588248,0.038523874,0.011279993,0.002793554,0.008264622,0.031192824,0.006656538,-0.002131067,0.016069505,0.013063426,0.018303062
31/05/2018,-0.012444456,-0.003195158,-0.023234949,0.007898623,-0.019321547,0.002660192,-0.006656538,-0.003365723,-0.016977924,-0.011222294,-0.005971345
1/6/2018,0.012905698,0.007236365,0.003819297,-0.013014711,0.002932737,-0.002503574,-0.007476973,0.017873352,0.012865636,0.013616902,0.016071409
4/6/2018,0.000461276,-0.010565079,0.00988965,-0.011428804,0.000208999,0.012145977,-0.01014423,0.008323012,0.011178696,0.005674152,0.014598917
5/6/2018,-0.005640672,-0.003588206,-0.002834905,0.002073367,0.003131791,-0.009173813,0.00781246,0.007685621,-0.001748147,-0.003861525,0.002975321
6/6/2018,0.023098973,0.016959768,0.005124176,-0.016383504,0.009130646,0.004830806,0.006487666,0.003460028,0.03132853,0.010725926,0.009408631
7/6/2018,0.003979176,0.009943177,0.018786736,0.010311108,0.012317995,-0.003425886,-0.002071516,-0.002684274,-0.008188132,0.004388145,0.000133645
8/6/2018,0.002793992,0.008649685,0.018569754,0.003360201,0.003462937,0.00761411,-0.005197551,-0.009139258,0.002628603,0.005901579,0.001871129
11/6/2018,-0.002523183,-0.005998954,0.004524596,0.009697335,0.002436902,-0.008706535,0.004937977,-0.002454732,0.003889647,-0.011348998,-0.004147283
12/6/2018,-0.00579143,-0.008216435,-0.003747405,0.026230909,-0.009988811,0.002650936,0.005687817,0.005475778,-0.000863192,-0.000978785,-0.004030191
13/06/2018,-0.001998665,-0.011102478,-0.010018572,-0.008978316,-0.029313054,-0.015854618,-0.002322817,-0.008251111,-0.018435434,0.00073425,-0.002425906
14/06/2018,-0.017798512,0.004651429,-0.006296916,0.018640134,0.008821594,0.008664882,0.011816026,0.000524248,-0.003938121,-0.001795752,0.007929706
15/06/2018,-0.00120402,-0.015133928,0.018126448,0.011985396,0.005006506,-0.004244112,-0.01959784,-0.010325848,-0.012605833,0.001632575,0.015145606
18/06/2018,0.002591697,0.001981413,-0.020102414,-0.004686029,-0.012563124,-0.016839207,0.000780751,-0.000529536,-0.008812741,-0.010576809,-0.00303723
19/06/2018,-0.00584076,-0.001486081,0.006439908,0.014142135,0.021676459,-0.006590165,-0.002083927,-0.016292119,-0.039150755,0.010250523,-0.018016013
20/06/2018,-9.31332E-05,-0.003102341,-0.006307938,-0.007648031,-0.008489544,0.010427735,-0.010485063,0.004352939,0.004591905,-0.004333402,0.006175185
21/06/2018,-0.000278847,-0.009491664,0.007747983,0.002555824,0.011166689,0.003186745,-0.024811048,-0.005591895,-0.014786684,-0.004846237,-0.01049372
22/06/2018,-0.01650603,0.020985366,0.012868399,0.005092207,0.022970718,0.012755185,0.01181505,-0.002916115,0.003694928,0.011379951,-0.006921338
25/06/2018,-0.009119425,-0.020358243,0.004638684,0.013944582,-0.003220699,0.008518698,-0.012625582,-0.014982993,-0.023011992,-0.002037156,-0.014817192
26/06/2018,0.000667685,0.011223291,0.002695763,-0.005021244,-0.006066733,-0.009945744,0.004853898,0.012329571,0.000301807,-0.001959575,0.002898428
27/06/2018,-0.015569925,0.013181382,-0.003981954,0.007228705,0.000202889,-0.005408805,-0.005124537,-0.001464809,-0.004477181,-0.006066612,-0.016816592
28/06/2018,0.016237331,0.003176934,0.004623093,0.006446724,0.030949726,0.009683513,0.00054092,0.007249777,0.014538032,0.003201745,0.004893711
29/06/2018,-0.006981532,0.009229104,0.000127769,-0.004244517,-0.01087297,0.006142304,0.019007045,-0.002104724,0.002566648,-0.005424475,0.10552752
2/7/2018,0.008409921,-0.011794241,0.000896218,0.003952625,0.002184153,-0.003460269,-0.004251695,0.011120412,0.001697383,0.001976084,-0.016832708
3/7/2018,-0.014087977,0.005853903,-0.002947853,0.012485524,0.005538259,0.002046004,0.002393622,-0.01756951,-0.009416982,0.009251219,-0.026775135
5/7/2018,0.006480587,0.00085067,0.016676478,0.006184839,0.011374752,0.011723532,0.020771316,0.00801466,0.000750665,0.018489877,0.003533294
6/7/2018,0.003272562,0.000242818,0.001261755,0.004006824,0.003892475,0.006814396,-0.01573604,0.013766752,0.00437244,0.005982091,-0.000914599
9/7/2018,0.030474773,0.006899643,-0.018451942,-0.028097392,-0.002952029,-0.003711007,-0.001057824,0.013789729,0.02152162,0.002382831,0.010405765
10/7/2018,-0.006171106,0.009126039,0.024861868,0.014581695,0.011755722,0.004944973,0.003170027,-0.001207476,0.01520879,0.010496138,0.003745871
11/7/2018,-0.002159708,-0.012872634,-0.008303084,0.006924427,0,0,-0.02240668,-0.013061203,-0.019076845,-0.008989812,-0.002711285
12/7/2018,0.004314341,0.001210335,-0.003416558,0.00716263,-0.001949377,0.003999839,0.001617102,0.016627104,0.015816677,0.011968547,0.000129339
13/07/2018,-0.004596167,0.0074697,0.005309716,-0.000999674,0.003311988,-0.009719953,-0.007840869,0.00156936,0.01366222,-0.014427322,0.00012912
16/07/2018,0.038909538,-0.009891229,0.002770015,-0.001572883,0.003495278,-0.001085777,-0.009272016,-0.002197886,0.015023859,-0.009895387,0.004770352
17/07/2018,-0.000723929,-0.002184671,0.006267091,0.007129393,-0.003106291,-0.008886105,0.011982908,0.002824683,0.002188009,0.034834011,-0.003607916
18/07/2018,0.009278323,-0.001094112,-0.00388064,-0.006128372,-0.005654747,0.002970627,0.006475818,-0.005499583,0.009343076,-0.010198199,-0.011424233
19/07/2018,-0.014813812,-0.002557374,-0.003461661,0.028885324,-0.007655455,0.003740052,-0.00458279,0.007743033,-0.01369587,-0.014661025,0.0046896
20/07/2018,0.012569726,-0.007465659,-0.000635437,-0.010190496,-0.002564898,-0.016783207,0.000270325,-0.002295827,-0.001210653,-0.000714937,0.000130029
23/07/2018,0.018430781,0,-0.002162894,-0.003936529,0.002564898,0.000158238,-0.012230275,0.000887779,-0.004603553,0.006178737,-0.004819629
24/07/2018,0.00703321,0.0195857,0.006095254,-0.001127533,0.014864347,0.004261065,0.015196899,0.007227904,0.014054183,0.021329803,-0.013936511
25/07/2018,0.008982438,0.006962409,0.006058426,0.001691071,-0.01171677,0.017329173,0.009115534,0.009386089,-0.006580894,-0.005736919,0.021351211
26/07/2018,-0.002869033,0.007746615,0.007771379,0.006595184,0.005289684,-0.001704066,0.009033068,-0.003135855,0.009507331,0.012823754,0.012749134
27/07/2018,0.01022196,-0.027927071,0.006099407,-0.003362463,0.016087353,-0.007313409,-0.02463317,-0.016771548,0.003694602,0.009701019,-0.016254541
30/07/2018,0.006014649,-0.002199527,-0.00472697,-0.000982678,0.009186496,-0.004068915,-0.004346694,-0.00561844,-0.026950637,0.004701858,-0.012168825
31/07/2018,-0.015366226,-0.002817973,0.008442999,0.007277565,-0.016326029,0.025697973,-0.001361928,0.001998801,0.01481583,0.002644906,0.012429382
1/8/2018,0.006157492,-0.013835779,-0.002847872,-0.019574017,0.001741431,0.007309485,-0.006564796,0.057240237,-0.009985151,0.000904782,0.008157504
2/8/2018,0.004227607,-0.00598883,0.016600598,0.011593606,0.004820966,0.000909963,-0.005779514,0.028811713,-0.008626487,-0.010534768,0.014213825
3/8/2018,0.008060471,0.003622479,0.004016596,0.013681714,0.005563524,0.014148145,0.006328161,0.002889032,-0.003695334,0.005319053,0.00114357
6/8/2018,0.00025623,-0.000249267,0.002304931,-0.005143473,0.004009358,0.00134442,-0.006880355,0.005179177,-0.005381256,0.000530556,0.009731732
7/8/2018,0.003664843,0.013502917,0.001453214,-0.0095228,-0.000381179,-0.00134442,-0.003873922,-0.009419078,0.012017433,-0.004250704,0.012746879
8/8/2018,0.002039358,-0.006666853,-0.00351556,-0.004936853,0.004564801,-0.005394764,0.002492197,0.000675622,-0.008532102,-0.002208544,-0.000372343
9/8/2018,-0.007755464,-0.005091585,-0.011603011,0.004374213,0.005864994,0.005095813,-0.012523044,0.007834064,-0.00681375,0.000228616,0.009396541
10/8/2018,-0.009888006,-0.001006755,0.000368419,-0.004798217,-0.010238782,-0.014000788,-0.003085035,-0.00298295,-0.012618554,-0.003435745,-0.006543637
13/08/2018,-0.016026763,-0.010887514,0.001104665,-0.012383846,-0.004776388,0.005895133,-0.027047668,0.006436313,-0.003098313,-0.004061474,-0.007210378
14/08/2018,0.006650899,-0.003187267,-0.002579489,-0.002294088,0.012370651,0.00376085,-0.020703658,0.004204221,0.002302539,-0.005544735,-0.000124958
15/08/2018,-0.00832064,-0.017649516,0.012102235,0.008434044,0.00697439,0.008373277,-0.065127948,0.002333423,-0.022001162,0.007155676,-0.007137801
16/08/2018,0.009366666,0.013682865,0.016748329,0.01244878,0.019161264,0.00341872,-0.006309064,0.014543489,0.041969098,0.015595208,0.006014024
17/08/2018,0,0.003327886,0,0.008678767,0.009536235,0.006802784,0.014452008,0.019773224,0.001213154,0.014909445,-0.003754485
20/08/2018,-0.001307706,0.007003253,-0.000597564,0.000417877,-0.002558563,-0.001474755,-0.005316794,-0.00979118,0.012450956,0.017763609,0.03001503
21/08/2018,0.006088494,0.000253591,0.003103788,-0.002231597,0.004746147,-0.011430522,0.001879818,-0.001951373,0.008601917,-0.011240706,0.00932606
22/08/2018,-0.003039578,0.014232975,-0.006097568,-0.00461818,-0.014121994,-0.001195141,0.01151386,4.66204E-05,-0.010628091,-0.005482456,-0.003744152
23/08/2018,-0.002089583,-0.011066441,-0.00180021,-0.0030909,0.002582379,-0.000598151,-0.02063217,0.002043832,-0.007311825,0.003707523,0.003262004
24/08/2018,-0.000436122,0.006805308,0.001440559,0.007988325,0.009169265,0.008489215,0.011618826,0.003104423,0.005453135,0.00619792,-0.005563984
27/08/2018,0.017546826,0.009748915,0.000959315,-0.005458652,0.001277189,0.000741088,0.006845282,0.008200915,0.01240178,-0.000962857,0.002423158
28/08/2018,-0.004895836,-0.001494105,0.000479158,-0.005629762,-0.003652987,0.006646683,-0.01279481,0.008043155,-0.007177814,-0.004457075,-0.000847461
29/08/2018,-0.003277337,0.007199223,0.000119622,0.004365896,-0.00146499,-0.00014715,-0.003145502,0.014819049,-0.002908282,0.004012214,0.002539738
30/08/2018,-0.004936184,-0.004337967,-0.000958431,-0.002532876,0.003293186,-0.003835497,-0.02197888,0.00915168,-0.009439316,0.00066692,-0.016931766
31/08/2018,-0.005309892,-0.004232136,-0.005530291,-0.002962954,-0.006964975,0.001329475,-0.000644383,0.011487855,-0.011918615,-0.001928397,0.012239895
4/9/2018,0.004962549,0.001495789,-0.003018409,0.00647899,-0.021942281,-0.010833654,-0.030761684,0.003201854,0.010043138,-0.007227894,-0.032141235
5/9/2018,-0.004875086,0.013238771,0.007108911,0.016982323,0.011774892,0.006099055,0.001328572,-0.006546226,0.001240969,0.015877029,0.004012113
6/9/2018,-0.004285284,-0.01112373,-0.007713522,0.008828335,0.008694964,0.008270427,0.003644209,-0.016757043,0.013152959,0.007406872,0.005988161
7/9/2018,0.001926247,0.016883921,-0.008993774,-0.010994746,-0.005356125,-0.0110922,-0.003644209,-0.008100721,-0.005681132,0.003282018,-0.001244665
10/9/2018,-0.005350105,-0.001467868,0.005721546,0.011409581,0.002219901,0.008293961,-0.013028493,-0.013511633,-0.021472689,-0.000801192,0.022168423
11/9/2018,0.006311794,0.013976411,-0.00450157,-0.009452483,0.01102531,0.002945567,-0.00370563,0.024968618,0.009867554,0.00942988,0.006434768
12/9/2018,-0.011867527,0.003252892,0.013323795,-0.00041901,0.004558482,-0.003535637,0.022465346,-0.012496927,0.023360091,0.006118009,0.004467837
13/09/2018,0.003883276,-0.009791396,0.004082644,0.008486761,-0.000546051,0.005592237,0.001987442,0.023868011,0.00578386,0.003795905,0.005646623
14/09/2018,-0.000176053,0.007262045,0.001915551,-0.004442783,-0.007123881,-0.004559931,0.005280629,-0.011416077,0.012135608,-0.002863396,0.000239717
17/09/2018,0.002990995,0.005892024,0.007625387,0.001807134,0.002746037,0.008368512,0.008521729,-0.026986781,-0.010729978,0.00336372,-0.002758754
18/09/2018,0.004032648,0.002633959,-0.002971658,-0.000972586,-0.005683435,-0.00925339,0.006830654,0.001650811,0.021180915,0.004135399,0.023737122
19/09/2018,0.028632581,0.011886573,0,-0.01824104,-0.016498715,-0.01127775,0.02148546,0.000595278,0.004500515,-0.000569295,-0.009782255
20/09/2018,0.008550298,0.002242442,0.016060706,-0.004257275,0.008375998,0.013488825,-0.000634826,0.007573206,0.006114643,0.010763307,0.011071668
21/09/2018,-0.006596895,0.004117935,0.005374571,0.007508864,0.008674103,0.004590075,0.001902904,-0.010829661,0.012897613,0.006319139,0.002106137
24/09/2018,-0.009634777,0.016650696,-0.018226162,-0.010927341,-0.016302513,-0.023769758,-0.015004253,0.014277724,-0.011456226,-0.017011354,-0.015074896
25/09/2018,-0.002831274,-0.001155402,-0.013740465,-0.007591749,-0.009194408,0.002115815,0.005133201,0.006320947,-0.002067445,-0.01311314,0.006151587
26/09/2018,-0.011840618,-0.008358592,0.001682854,-0.010551674,0.001695162,-0.019050995,-0.045164745,-0.007998292,-0.006008963,-0.003468321,-0.012938789
27/09/2018,-0.004356436,-0.000116455,-0.004816017,0.00463919,0.00843241,-0.000615699,0.003675784,0.020343484,0.006444557,0.000434229,0.009986188
28/09/2018,-0.014778525,-0.008782917,0.004455386,0.016353914,-0.003739037,0.019968525,0.007311396,0.003505761,0.012201058,-0.000361896,0.002126792
1/10/2018,0.005832002,0.009249234,0.005272742,-0.002564662,0.008393347,-0.003325624,0.004954664,0.006710744,0.027554499,0.010940781,-0.003073703
2/10/2018,0.004132409,0.007546133,0.008212756,0.011065657,0.010715041,0.003023793,0.026659557,0.008849292,0.010615947,0.005639426,-0.020212412
3/10/2018,0.009344578,-0.003591893,-0.015891327,-0.008358702,-0.002391625,-0.013373919,-0.02238527,0.012095131,0.015231343,-0.010375304,-0.003267304
4/10/2018,0.008975678,-0.006638356,-0.013458715,0.005674581,0.013356649,-0.006138896,-0.003615453,-0.017737144,-0.005905705,0.002299149,-0.028524113
5/10/2018,-0.005654878,-0.002808397,0.002803577,0.016276337,-0.001455131,-0.001078157,0.00689083,-0.016362021,-0.009066804,-0.001795665,-0.000748626
8/10/2018,0.006088488,0.009214594,0.003038791,0.015741932,0.001455131,0.006298522,-0.001964022,-0.002321138,-0.001812913,0.002082746,0.001371986
9/10/2018,-0.006961417,0.004402357,-0.002430406,0.005056455,0.01047475,0.003821246,-0.013524777,0.013758428,-0.000855873,-0.001364164,0.002365045
10/10/2018,-0.026993786,-0.0232722,-0.009288568,-0.00204701,-0.012074738,-0.013206837,0.014834605,-0.047433656,-0.047743869,-0.010616452,-0.070574957
11/10/2018,-0.030421338,-0.035158559,-0.032065717,-0.019726177,-0.018577518,-0.028537362,0.068294819,-0.008866771,-0.025801504,-0.02865015,-0.005754526
12/10/2018,-0.010972945,-0.002699683,0.002406141,-0.005728224,0.007472358,-0.00318634,-0.021001676,0.035096141,0.005569305,0.000224112,0.01861527
15/10/2018,-0.005719701,-0.00690516,0.013443275,0.003357061,-0.002422414,0.004934418,0.019165942,-0.021618155,-0.003421218,0.000597497,-0.012193715
16/10/2018,0.021213972,0.004690842,0.010922503,0.009589556,0.001863909,0.021985831,-0.011393392,0.021798108,0.025773836,0.019297283,0.032664904
17/10/2018,0.011078314,0.003687525,0.010437715,0,0.004829893,-0.004826783,-0.005590265,-0.004330678,-0.007495772,0.021013621,-0.012990279
18/10/2018,-0.015969756,0.004285449,-0.011190907,-0.00096848,0.012706408,0.005292762,0.008064413,-0.023651123,-0.016969404,0.00028704,-0.011573164
19/10/2018,-0.001666615,0.001464754,0.084328324,0.01742978,0.004564231,0.007116337,-0.005575944,0.015115243,-0.008636211,-0.003231204,-0.018557384
22/10/2018,-0.014467837,-0.01005361,-0.008050635,-0.003134465,0.001455966,-0.020715814,-0.006857848,0.006091436,-0.000786041,-0.00266412,0.009255212
23/10/2018,-0.01049124,-0.016274829,0.006445452,-0.004924895,0.039759237,0.003142927,0.013669021,0.009382581,-0.01679867,0.001800912,-0.020911533
24/10/2018,-0.018797738,-0.028199379,0.026046294,0.017403168,0.003664043,0.02616841,-0.020259296,-0.034903862,0.013055358,-0.010564804,-0.016910963
25/10/2018,0.015085444,0.008850229,-0.005155116,-0.019875153,-0.017391711,0.00958234,-0.070433372,0.021661665,0.0253904,0.00724828,0.013496845
26/10/2018,-0.013827709,-0.010010654,-0.012891667,-0.014681732,-0.016437829,-0.018640466,0.013423069,-0.016051856,-0.012447523,-0.010891835,-0.014190428
29/10/2018,0.01373228,-0.006210472,0.004315685,0.00736756,0.017323391,0.021059857,0.025017789,-0.018948531,-0.068184134,0.004225663,0.001663497
30/10/2018,0.017490332,0.022204801,0.010708469,0.008825158,0.029655119,-0.006666666,0.007772058,0.004982059,0.041785987,0.022997393,0.031631739
31/10/2018,0.021510247,0.011359651,-0.005734698,-0.019687287,-0.01891278,-0.012544227,-0.002584193,0.025732582,0.014047336,-0.005413894,0.007088252
1/11/2018,-0.000366768,0.012347938,0.010209268,-0.015379263,-0.018384601,-0.002157551,0.03620622,0.015235495,0.022872272,0.005911475,0.023052877
2/11/2018,-0.005520941,0.01574245,0.002452783,-0.006275885,0.010294427,-0.005879604,0.011166097,-0.068632843,-0.014761221,-0.000994912,-0.002738265
5/11/2018,0.006529626,-0.003789943,0.015358259,0.004853005,0.010189942,0.018907454,-0.000925832,-0.028799254,0.011754502,0.010747107,0.012328779
6/11/2018,0.004664145,0.004277991,0.003393476,0.006245461,0,0.012860692,-0.002472905,0.01075627,0.01232779,0.002598385,-0.012459651
7/11/2018,0.017007907,0.012604846,-0.002406699,0.007190744,0.00766157,0.014180324,0.005863441,0.029877336,0.015030882,0.015175037,0.018118965
8/11/2018,0.008040428,-0.016025873,0.000766329,0.000561859,0.010697197,-0.00252276,-0.002464704,-0.003495171,0.001241458,0.003792442,-0.00243976
9/11/2018,-0.009746218,-0.000246784,0.011427532,0.014358865,0.003255212,0.002670893,-0.012414748,-0.019469938,-0.003864294,0.000275319,-0.018425349
12/11/2018,-0.021250415,-0.012943815,0.003133173,0.016200218,0.004438005,0.008117454,-0.015420991,-0.051687173,-0.033897878,0.001924664,-0.016638728
13/11/2018,0.005856922,-0.023190382,0.008272159,0.008002467,-0.001022493,0.001615716,-0.003813399,-0.010041308,-0.021287636,-0.006476258,0.001331207
14/11/2018,-0.020837927,-0.007851576,0.000213807,-0.005011077,0.004761606,0.009057891,0.031032083,-0.028654118,-0.013799747,-0.002976397,0
15/11/2018,0.02520849,0.010284327,0.003630406,-0.002719307,0.002372663,-0.014355089,0.014097727,0.024379193,-0.009179696,0.00173155,-0.011636694
16/11/2018,-0.000726992,0.00979971,-0.000106872,0.002175746,0.018946041,0.023043263,0.013901775,0.011014766,-0.016590299,0.010258659,0.005500706
19/11/2018,0.007607866,0.003287341,-0.005664865,0.010943971,0.006786346,0.000576496,-0.016034339,-0.040438614,-0.045708262,0.011848038,-0.030153166
20/11/2018,-0.021708062,-0.028813108,-0.012838455,0.003219826,-0.019320958,0.002159115,0.003349103,-0.048957322,-0.010146608,-0.008702374,-0.019493654
21/11/2018,-0.007496972,0.007636125,-0.007519669,-0.017702008,-0.005058259,-0.000719277,0.020755868,-0.001130471,-0.001196771,-0.030927012,0.017423042
23/11/2018,-0.009240061,-0.027051802,0.001420989,-0.003414148,-0.00882875,-0.005627111,-0.034219968,-0.025726889,-0.015882445,0.001688403,-0.012234124
26/11/2018,0.024177913,0.019545534,0.004360326,0.012101493,0.008997637,0.004907451,0.000308112,0.013432942,0.012852515,0.000283438,0.016921455
27/11/2018,0.004201293,0.000909108,0.008447937,0.001620654,0.024705177,0.005743149,-0.015831475,-0.002178456,0.005264939,0.013001044,-0.008563831
28/11/2018,0.011058127,0.018006689,0.003122905,-0.010717076,-0.009775632,0.005282937,0.022584005,0.037731807,0.047497005,0.022233771,0.035029365
29/11/2018,-0.007963941,0.007745642,-0.002044994,0.005847635,-0.010208382,0.000711888,-0.010764295,-0.007711596,0.0268041,-0.004036839,-0.004295286
30/11/2018,0.01021478,0.005550035,0.018043583,0.01011803,0.014196334,0.01384981,0,-0.005417079,0.012186041,0.007173497,0.01340142
3/12/2018,0.009398742,0.021404356,-0.012671137,0.008420789,-0.036134173,0.008803293,0.026847222,0.034345452,0.037359982,-0.004708041,0.036852259
4/12/2018,-0.045663185,-0.022285198,-0.000107182,0.002525872,-0.001204277,-0.015704312,0.017012695,-0.044985503,-0.049721242,-0.001232091,-0.027972813
6/12/2018,-0.019207908,-0.013179855,0.002568781,0.003952774,-0.000172112,0.026359671,-0.029861968,-0.011212012,-0.031437942,-0.000822113,-0.003304006
7/12/2018,-0.018227446,-0.009613703,-0.011828432,0.011038104,-0.006910935,-0.013581406,0.022105471,-0.036308449,-0.026500605,-0.003295242,-0.029556225
10/12/2018,-0.018862125,-0.014269316,0.00625433,0.00869081,0.010176949,-0.002234766,0.004184005,0.006566349,0.009637321,-0.001169335,-0.01138192
11/12/2018,-0.009815198,0.001827714,0.009414844,-0.000261855,0.009904413,-0.001259363,-0.005682542,-0.0057358,-0.013325597,0.008499874,0.014512953
12/12/2018,0.006454892,-0.008644681,0.001276921,-0.013068896,-0.027564273,-0.027251241,0.021952706,0.002783579,0.0143669,0.004087352,0.010142897
13/12/2018,0.000989606,0.012549208,0.025825754,0.01044237,-0.002798674,0.007454062,-0.001174476,0.010880755,-0.003741468,0.005017908,-0.018880199
14/12/2018,-0.008241776,-0.018354033,0.001553133,0.011374816,-0.000175041,-0.00114299,-0.021678411,-0.032520805,-0.020863139,-0.10578142,-0.005499646
17/12/2018,-0.01284525,-0.020586259,-0.040869411,-0.038700712,-0.019995318,-0.031961035,0.008965894,-0.009349804,-0.008253547,-0.029451987,-0.036934654
18/12/2018,-0.004758349,-0.027939383,-0.003022842,-0.00555606,-0.005376463,0.00852578,0.016231748,0.012908864,0.037043005,0.009863064,0.017724979
19/12/2018,-0.012766384,-0.017089521,-0.007924017,0.007041364,0.003766473,-0.001318204,-0.06251084,-0.03168848,-0.026282842,-0.021781474,-0.031119004
20/12/2018,-0.008671446,-0.03084664,-0.008536699,0.009534816,-0.014243653,-0.001613257,0.060459353,-0.025558513,-0.02055087,0.005158795,-0.021099614
21/12/2018,-0.023923098,-0.007459001,-0.000110024,0.00093524,-0.002727396,-0.01300286,-0.016563432,-0.039672282,-0.027527569,-0.001404455,0.069219897
24/12/2018,-0.021792446,-0.039067812,-0.040491927,-0.051651907,-0.034642707,-0.054397576,0.030834868,-0.026214766,-0.0347115,-0.04185038,-0.060814581
26/12/2018,0.040622168,0.046672429,0.030771314,0.016455551,0.025864343,0.026957164,-0.001446898,0.068052605,0.065046309,0.031018323,0.069619065
27/12/2018,0.011191903,0.004361228,0.021196857,0.013054072,0.012957662,0.0097354,0.013233876,-0.006511082,0.010173364,0.005509374,0.008999064
28/12/2018,-0.002166333,-0.011232157,-0.009170212,0.000136614,0.002173482,0.002721313,-0.014972989,0.000512327,-0.00239951,-0.001099572,-0.004489239
31/12/2018,0.008125667,0.000293472,0.008082925,-0.024877029,0.017042383,0.004707436,0.00520859,0.00961887,0.019159091,0.013889181,0.010849152
2/1/2019,0.017163546,0.021759134,-0.006987014,-0.003925923,-0.003563748,-0.034680425,-0.004918372,0.001140449,0.004053875,-0.01012476,-0.001079821
3/1/2019,-0.014313545,-0.015473006,-0.007035979,-0.00478803,0.003563748,0.006254133,-0.002904605,-0.104924318,-0.040685644,-0.016017934,-0.017846636
4/1/2019,0.036202092,0.036206248,0.020204777,0.01915454,0.002487049,0.006214992,0,0.041802978,0.050733542,0.016643964,0.025781729
7/1/2019,0.000694908,0.005186658,-0.004008305,-0.009740852,0.006367128,0.008329562,-0.01199717,-0.0022282,0.003144054,-0.006435351,0.014231886
8/1/2019,-0.001887332,0.007244599,0.003683935,0.011539638,0.028846505,0.018566908,0.002939407,0.018883579,0.037154334,0.022960909,0.013250333
9/1/2019,-0.001691789,0.005261039,-0.0164661,-0.001660089,-0.0126626,0,0.008766901,0.016839406,0.009644136,-0.00795737,-0.001826545
10/1/2019,-9.95455E-05,-0.005122104,0.002416064,-0.004440716,0.009594263,0.01630186,0.013007773,0.003191048,0.02521527,0.006031859,-0.002221743
11/1/2019,-0.004792892,-0.00459082,0.006559296,-0.028926264,0.007265356,0.002074549,0.001721746,-0.009866394,0.000822121,0.000308101,-0.004985094
14/01/2019,0.010256422,-0.001255739,-0.006778813,-0.027283712,0.000172348,0.001183574,-0.093076445,-0.015151393,-0.007223619,-0.011394069,0.000657329
15/01/2019,0.007304339,0.000558168,0.009390912,0.013299451,0.001205376,0.012198021,-0.024205141,0.020260146,0.005351629,0.00838382,0.023252444
16/01/2019,0.008032153,-0.000418439,-0.006980155,0.001305805,-0.017711642,0.009015774,0.017258489,0.012142376,-0.000511028,-0.010256347,-0.002571327
17/01/2019,0.004089253,0.006816369,-0.000143593,-0.000434832,-0.00438945,0.011943304,0.001899462,0.005920251,0.019771248,0.008167054,0.018494081
18/01/2019,0.016095918,0.011852224,0.008568682,-0.002469145,0.004564486,0.002999414,0.004732602,0.006140588,0.015584406,0.012318282,0.016543866
22/01/2019,-0.015901641,-0.015184929,-0.010777587,-0.002620927,-0.001752989,0.003985412,0.010333544,-0.022701789,-0.018903819,-0.014567268,0.00372226
23/01/2019,-0.00252886,-0.008240859,0.047504563,0.012172163,0.013420565,-0.000852764,0.003110377,0.004036169,0.001981847,0,-0.003100953
24/01/2019,0.00058401,0.001401323,-0.005709947,-0.004330157,-0.012017937,0.000141887,-0.000621245,-0.007957888,-0.000948575,-0.013837532,-0.000745708
25/01/2019,0.006306874,0.004471882,-0.007450925,0.000433981,-0.011809218,0.004538769,0.029999163,0.032599761,0.016416403,0.009402255,0.002111126
28/01/2019,0.004728065,-0.006715238,-0.000854876,-0.011488557,-0.023864393,0.014748447,-0.00756778,-0.009297678,-0.003382989,0.005909455,-0.003603928
29/01/2019,0.002787813,0.003783036,0.000213717,0.004669459,-0.033043711,0.009022151,0.018962131,-0.010418684,0.005330587,0.010334506,-0.001245775
